date,prices_M0,prices_M1,prices_M2,prices_M3,prices_M4,prices_M5,prices_M6,prices_M7,prices_M8,prices_M9,prices_M10,spreads_M0,spreads_M1,spreads_M2,spreads_M3,spreads_M4,spreads_M5,spreads_M6,spreads_M7,spreads_M8,spreads_M9,spreads_M10,oi_M0,oi_M1,oi_M2,oi_M3,oi_M4,oi_M5,oi_M6,oi_M7,oi_M8,oi_M9,oi_M10,volume_M0,volume_M1,volume_M2,volume_M3,volume_M4,volume_M5,volume_M6,volume_M7,volume_M8,volume_M9,volume_M10,label_M0,label_M1,label_M2,label_M3,label_M4,label_M5,label_M6,label_M7,label_M8,label_M9,label_M10
2021-09-09,5.031,5.072,5.158,5.216,5.102,4.724,3.836,3.717,3.744,3.775,3.783,0.0,0.04100000000000037,0.12700000000000067,0.1850000000000005,0.07100000000000062,-0.3069999999999995,-1.1949999999999998,-1.3139999999999996,-1.2869999999999995,-1.2559999999999998,-1.2479999999999998,196841.0,224223.0,91390.0,154346.0,58640.0,117776.0,117166.0,114070.0,38876.0,,32309.0,234848.0,111773.0,41781.0,50913.0,26713.0,30626.0,26454.0,16340.0,5316.0,3608.0,2491.0,V,X,Z,F,G,H,J,K,M,N,Q
2021-09-10,4.938,4.973,5.067,5.129,5.028,4.68,3.854,3.742,3.77,3.802,3.809,0.0,0.03500000000000014,0.12900000000000045,0.19099999999999984,0.08999999999999986,-0.258,-1.0839999999999996,-1.1959999999999997,-1.1679999999999997,-1.1359999999999997,-1.1289999999999996,177778.0,223531.0,88524.0,155850.0,60043.0,117008.0,117668.0,115663.0,40490.0,,32759.0,151036.0,78987.0,32295.0,43562.0,21378.0,33561.0,19726.0,14696.0,8983.0,5614.0,2817.0,V,X,Z,F,G,H,J,K,M,N,Q
2021-09-13,5.231,5.273,5.366,5.43,5.327,4.97,3.942,3.814,3.841,3.873,3.88,0.0,0.041999999999999815,0.1349999999999998,0.19899999999999984,0.09600000000000009,-0.2610000000000001,-1.2889999999999997,-1.4169999999999998,-1.3899999999999997,-1.3579999999999997,-1.351,163992.0,234156.0,88900.0,158366.0,60013.0,115375.0,116432.0,115851.0,40891.0,,32784.0,201770.0,100813.0,37058.0,54460.0,22480.0,50475.0,35716.0,19812.0,7089.0,4135.0,3102.0,V,X,Z,F,G,H,J,K,M,N,Q
2021-09-14,5.26,5.305,5.398,5.465,5.37,5.013,3.939,3.81,3.839,3.871,3.879,0.0,0.04499999999999993,0.1379999999999999,0.20500000000000007,0.11000000000000032,-0.2469999999999999,-1.3209999999999997,-1.4499999999999997,-1.4209999999999998,-1.3889999999999998,-1.3809999999999998,144736.0,239538.0,89737.0,157495.0,60322.0,116434.0,116549.0,114530.0,41012.0,,32621.0,200943.0,101728.0,40486.0,52329.0,24267.0,46332.0,35720.0,20740.0,4481.0,3387.0,1763.0,V,X,Z,F,G,H,J,K,M,N,Q
2021-09-15,5.46,5.507,5.604,5.676,5.585,5.221,3.914,3.768,3.797,3.831,3.839,0.0,0.04699999999999971,0.14400000000000013,0.2160000000000002,0.125,-0.23899999999999988,-1.5459999999999998,-1.6920000000000002,-1.6629999999999998,-1.629,-1.621,130952.0,251229.0,91914.0,158943.0,57292.0,117923.0,117123.0,116172.0,40896.0,,33104.0,279117.0,145598.0,59743.0,74639.0,35832.0,63798.0,40632.0,26429.0,7391.0,6391.0,5053.0,V,X,Z,F,G,H,J,K,M,N,Q
2021-09-16,5.335,5.382,5.492,5.564,5.472,5.101,3.827,3.689,3.722,3.762,3.769,0.0,0.04699999999999971,0.15700000000000003,0.2290000000000001,0.13700000000000045,-0.23399999999999999,-1.508,-1.646,-1.613,-1.573,-1.5659999999999998,110134.0,256600.0,90103.0,156200.0,57222.0,117909.0,117476.0,116488.0,39299.0,,32973.0,221139.0,108507.0,51249.0,57072.0,23399.0,34708.0,25680.0,14386.0,9754.0,9470.0,2878.0,V,X,Z,F,G,H,J,K,M,N,Q
2021-09-17,5.105,5.146,5.258,5.328,5.244,4.902,3.703,3.576,3.611,3.653,3.661,0.0,0.04099999999999948,0.15299999999999958,0.22299999999999986,0.13899999999999935,-0.2030000000000003,-1.4020000000000006,-1.5290000000000004,-1.4940000000000002,-1.4520000000000004,-1.4440000000000004,95353.0,258753.0,89798.0,155494.0,57229.0,119494.0,118888.0,118028.0,37393.0,,33139.0,164579.0,81643.0,24353.0,30198.0,13965.0,25187.0,20123.0,13904.0,9975.0,11666.0,3359.0,V,X,Z,F,G,H,J,K,M,N,Q
2021-09-20,5.022,5.132,5.202,5.117,4.795,3.67,3.548,3.583,3.626,3.631,3.64,0.0,0.10999999999999943,0.17999999999999972,0.09499999999999975,-0.2270000000000003,-1.3520000000000003,-1.4740000000000002,-1.439,-1.3960000000000004,-1.3910000000000005,-1.3820000000000001,262971.0,89746.0,155040.0,56379.0,120548.0,119630.0,118122.0,37100.0,,32694.0,88234.0,85637.0,24617.0,29298.0,14365.0,24406.0,17466.0,12939.0,9804.0,6400.0,2414.0,5348.0,X,Z,F,G,H,J,K,M,N,Q,V
2021-09-21,4.842,4.953,5.023,4.936,4.616,3.672,3.556,3.592,3.638,3.644,3.648,0.0,0.11100000000000065,0.18100000000000005,0.0940000000000003,-0.22599999999999998,-1.1699999999999995,-1.2859999999999996,-1.2499999999999996,-1.2039999999999997,-1.1979999999999995,-1.1939999999999995,268191.0,91302.0,155356.0,57505.0,121605.0,118157.0,116988.0,37271.0,,31960.0,87289.0,104562.0,34472.0,37302.0,17887.0,29333.0,23153.0,18164.0,14595.0,9213.0,3868.0,7859.0,X,Z,F,G,H,J,K,M,N,Q,V
2021-09-22,4.855,4.969,5.042,4.952,4.628,3.696,3.578,3.612,3.657,3.663,3.668,0.0,0.11399999999999988,0.1869999999999994,0.09699999999999953,-0.2270000000000003,-1.1590000000000003,-1.2770000000000006,-1.2430000000000003,-1.1980000000000004,-1.1920000000000006,-1.1870000000000003,275144.0,91594.0,157533.0,57577.0,122995.0,118816.0,117435.0,39055.0,,31994.0,87241.0,80224.0,29625.0,30350.0,10774.0,18859.0,13525.0,9871.0,10564.0,7709.0,2270.0,3058.0,X,Z,F,G,H,J,K,M,N,Q,V
2021-09-23,5.043,5.157,5.232,5.132,4.793,3.819,3.693,3.724,3.766,3.772,3.777,0.0,0.11399999999999988,0.18900000000000006,0.08899999999999952,-0.25,-1.2240000000000002,-1.35,-1.319,-1.2770000000000001,-1.2710000000000004,-1.266,279998.0,94343.0,162093.0,58397.0,123834.0,118970.0,118204.0,40682.0,,32006.0,87667.0,139712.0,37778.0,40263.0,15007.0,24996.0,16593.0,16724.0,7768.0,4797.0,2025.0,4275.0,X,Z,F,G,H,J,K,M,N,Q,V
2021-09-24,5.2,5.315,5.391,5.289,4.949,3.905,3.775,3.805,3.847,3.852,3.859,0.0,0.11500000000000021,0.19099999999999984,0.08899999999999952,-0.25100000000000033,-1.2950000000000004,-1.4250000000000003,-1.395,-1.3530000000000002,-1.3480000000000003,-1.3410000000000002,277362.0,93213.0,163121.0,58143.0,125222.0,118931.0,117808.0,41308.0,,32189.0,87621.0,130654.0,26981.0,22282.0,11763.0,15597.0,11325.0,5655.0,3930.0,3055.0,2079.0,2670.0,X,Z,F,G,H,J,K,M,N,Q,V
2021-09-27,5.731,5.839,5.91,5.798,5.385,4.107,3.938,3.967,4.007,4.01,4.018,0.0,0.10800000000000054,0.17900000000000027,0.06700000000000017,-0.3460000000000001,-1.6239999999999997,-1.7929999999999997,-1.7639999999999998,-1.7240000000000002,-1.721,-1.713,274587.0,96930.0,159788.0,57822.0,127206.0,120405.0,121032.0,41090.0,,32212.0,90271.0,230180.0,52891.0,48348.0,22891.0,30078.0,26420.0,19964.0,7355.0,5657.0,3409.0,10376.0,X,Z,F,G,H,J,K,M,N,Q,V
2021-09-28,5.88,5.985,6.058,5.929,5.484,4.026,3.844,3.872,3.911,3.914,3.921,0.0,0.10500000000000043,0.17799999999999994,0.04900000000000038,-0.3959999999999999,-1.854,-2.036,-2.008,-1.9689999999999999,-1.9659999999999997,-1.959,264291.0,99054.0,160522.0,57649.0,127270.0,121846.0,122761.0,39834.0,,32011.0,90763.0,338968.0,81015.0,62062.0,33525.0,40427.0,36868.0,26871.0,12684.0,9049.0,4922.0,13298.0,X,Z,F,G,H,J,K,M,N,Q,V
2021-09-29,5.477,5.595,5.675,5.56,5.166,3.886,3.73,3.764,3.807,3.812,,0.0,0.11799999999999944,0.1979999999999995,0.0829999999999993,-0.31099999999999994,-1.5910000000000002,-1.7470000000000003,-1.7130000000000005,-1.6700000000000004,-1.6650000000000005,,256978.0,100568.0,161360.0,56878.0,127324.0,122839.0,120949.0,38750.0,,31841.0,,226344.0,73016.0,54003.0,21704.0,32582.0,27933.0,17144.0,7095.0,8196.0,3986.0,,X,Z,F,G,H,J,K,M,N,Q,None
2021-09-30,5.867,5.991,6.073,5.951,5.517,3.996,3.824,3.855,3.896,3.903,,0.0,0.12399999999999967,0.2060000000000004,0.08399999999999963,-0.34999999999999964,-1.871,-2.043,-2.012,-1.971,-1.964,,261124.0,104287.0,164588.0,57282.0,126051.0,125609.0,120895.0,37467.0,,32076.0,,243240.0,74645.0,53759.0,27967.0,36251.0,27599.0,17586.0,8217.0,6145.0,2244.0,,X,Z,F,G,H,J,K,M,N,Q,None
2021-10-01,5.619,5.763,5.853,5.742,5.367,3.94,3.787,3.82,3.861,3.869,,0.0,0.14400000000000013,0.23399999999999999,0.12300000000000022,-0.2519999999999998,-1.6789999999999998,-1.8319999999999999,-1.799,-1.7579999999999996,-1.7499999999999996,,255804.0,103750.0,165038.0,59466.0,126593.0,124102.0,120376.0,37550.0,,32170.0,,178941.0,62598.0,46058.0,21345.0,29975.0,22460.0,11243.0,6637.0,6693.0,3623.0,,X,Z,F,G,H,J,K,M,N,Q,None
2021-10-04,5.766,5.906,5.999,5.888,5.505,4.042,3.88,3.911,3.95,3.955,,0.0,0.13999999999999968,0.23299999999999965,0.12199999999999989,-0.2610000000000001,-1.7240000000000002,-1.8860000000000001,-1.855,-1.8159999999999998,-1.811,,251348.0,106116.0,170053.0,59798.0,127728.0,123886.0,120899.0,37044.0,,32167.0,,209582.0,63776.0,47189.0,24706.0,34119.0,25697.0,14756.0,7384.0,7707.0,2686.0,,X,Z,F,G,H,J,K,M,N,Q,None
2021-10-05,6.312,6.432,6.522,6.407,5.996,4.196,4.006,4.035,4.074,4.078,,0.0,0.1200000000000001,0.20999999999999996,0.09499999999999975,-0.31599999999999984,-2.1160000000000005,-2.306,-2.277,-2.2380000000000004,-2.234,,252784.0,111337.0,174579.0,61118.0,129143.0,124794.0,121227.0,37554.0,,31287.0,,219522.0,66343.0,53356.0,30714.0,44144.0,27613.0,16605.0,7874.0,6357.0,3119.0,,X,Z,F,G,H,J,K,M,N,Q,None
2021-10-06,5.675,5.803,5.888,5.787,5.437,3.997,3.841,3.877,3.919,3.922,,0.0,0.1280000000000001,0.21300000000000008,0.1120000000000001,-0.23799999999999955,-1.678,-1.8339999999999996,-1.798,-1.7559999999999998,-1.7529999999999997,,238250.0,110482.0,173179.0,62246.0,131026.0,122854.0,120351.0,39111.0,,31138.0,,274653.0,75912.0,56973.0,27302.0,37790.0,29970.0,17914.0,13558.0,7805.0,2737.0,,X,Z,F,G,H,J,K,M,N,Q,None
2021-10-07,5.677,5.817,5.91,5.806,5.457,3.986,3.832,3.869,3.911,3.915,,0.0,0.14000000000000057,0.23300000000000054,0.12900000000000045,-0.21999999999999975,-1.6909999999999994,-1.8449999999999998,-1.8079999999999994,-1.7659999999999996,-1.7619999999999996,,212659.0,117443.0,179419.0,62812.0,134929.0,121303.0,118592.0,40452.0,,30404.0,,239503.0,65373.0,79757.0,25488.0,38089.0,20806.0,17813.0,11796.0,10826.0,3157.0,,X,Z,F,G,H,J,K,M,N,Q,None
2021-10-08,5.565,5.71,5.806,5.701,5.37,3.996,3.854,3.891,3.931,3.936,,0.0,0.14499999999999957,0.24099999999999966,0.13599999999999923,-0.19500000000000028,-1.5690000000000004,-1.7110000000000003,-1.6740000000000004,-1.6340000000000003,-1.6290000000000004,,188491.0,119586.0,188344.0,63040.0,137123.0,119534.0,115732.0,42005.0,,30597.0,,163349.0,48439.0,61336.0,18042.0,26280.0,13002.0,18627.0,12112.0,11898.0,1508.0,,X,Z,F,G,H,J,K,M,N,Q,None
2021-10-11,5.345,5.502,5.597,5.491,5.183,3.936,3.82,3.856,3.896,3.903,,0.0,0.15700000000000003,0.25200000000000067,0.1459999999999999,-0.16199999999999992,-1.4089999999999998,-1.525,-1.4889999999999999,-1.4489999999999998,-1.4419999999999997,,162373.0,122267.0,198417.0,64193.0,139289.0,118483.0,113922.0,39936.0,,30533.0,,188699.0,61332.0,69863.0,22290.0,25260.0,14330.0,17915.0,14216.0,8406.0,1404.0,,X,Z,F,G,H,J,K,M,N,Q,None
2021-10-12,5.505,5.663,5.761,5.656,5.324,4.015,3.891,3.925,3.965,3.972,,0.0,0.15800000000000036,0.2560000000000002,0.1509999999999998,-0.18100000000000005,-1.4900000000000002,-1.6139999999999999,-1.58,-1.54,-1.533,,137931.0,124746.0,210381.0,65219.0,141549.0,118754.0,112120.0,38536.0,,30224.0,,215447.0,88306.0,78413.0,20826.0,28562.0,19100.0,20205.0,10622.0,9689.0,2595.0,,X,Z,F,G,H,J,K,M,N,Q,None
2021-10-13,5.59,5.753,5.854,5.75,5.429,4.098,3.977,4.011,4.052,4.058,,0.0,0.16300000000000026,0.26400000000000023,0.16000000000000014,-0.1609999999999996,-1.492,-1.613,-1.5789999999999997,-1.5380000000000003,-1.532,,112637.0,138003.0,225608.0,67268.0,144185.0,117271.0,109799.0,38564.0,,29816.0,,198786.0,81269.0,77308.0,21943.0,26515.0,18144.0,18404.0,11539.0,11746.0,3574.0,,X,Z,F,G,H,J,K,M,N,Q,None
2021-10-14,5.687,5.837,5.936,5.835,5.527,4.149,4.023,4.057,4.097,4.102,,0.0,0.14999999999999947,0.24899999999999967,0.1479999999999997,-0.16000000000000014,-1.5380000000000003,-1.6640000000000006,-1.63,-1.5899999999999999,-1.585,,102494.0,145509.0,227451.0,68945.0,146548.0,116310.0,110545.0,38957.0,,29893.0,,169162.0,74583.0,44141.0,19578.0,23593.0,18838.0,11773.0,4875.0,5848.0,3086.0,,X,Z,F,G,H,J,K,M,N,Q,None
2021-10-15,5.41,5.6,5.708,5.613,5.317,4.121,4.008,4.046,4.087,4.091,,0.0,0.1899999999999995,0.29800000000000004,0.2030000000000003,-0.09299999999999997,-1.2889999999999997,-1.4020000000000001,-1.3639999999999999,-1.3230000000000004,-1.319,,83778.0,153567.0,231730.0,71333.0,148400.0,115229.0,112323.0,40542.0,,29696.0,,184583.0,93139.0,57030.0,23185.0,26208.0,16292.0,18979.0,15140.0,10337.0,4713.0,,X,Z,F,G,H,J,K,M,N,Q,None
2021-10-18,4.989,5.236,5.346,5.261,5.0,3.965,3.871,3.91,3.954,3.957,,0.0,0.2469999999999999,0.3570000000000002,0.27200000000000024,0.01100000000000012,-1.024,-1.1179999999999999,-1.0789999999999997,-1.0349999999999997,-1.032,,74452.0,156550.0,230719.0,70666.0,149587.0,114149.0,112758.0,39364.0,,29468.0,,167896.0,84275.0,61236.0,22670.0,28805.0,19194.0,18929.0,13899.0,8940.0,4075.0,,X,Z,F,G,H,J,K,M,N,Q,None
2021-10-19,5.35,5.465,5.379,5.095,3.976,3.872,3.911,3.954,3.957,4.063,,0.0,0.11500000000000021,0.028999999999999915,-0.2549999999999999,-1.3739999999999997,-1.4779999999999998,-1.4389999999999996,-1.3959999999999995,-1.3929999999999998,-1.287,,161994.0,232103.0,70874.0,151464.0,115031.0,112740.0,40175.0,,29224.0,34251.0,,75300.0,53478.0,21541.0,24387.0,17214.0,13808.0,8951.0,4822.0,2937.0,3636.0,,Z,F,G,H,J,K,M,N,Q,X,None
2021-10-20,5.447,5.562,5.469,5.171,3.978,3.867,3.905,3.946,3.95,4.053,,0.0,0.11500000000000021,0.02200000000000024,-0.2759999999999998,-1.4689999999999999,-1.58,-1.5420000000000003,-1.501,-1.4969999999999999,-1.3940000000000001,,164650.0,234435.0,70964.0,152693.0,114307.0,113577.0,40785.0,,29345.0,34267.0,,72766.0,51297.0,17075.0,22029.0,14082.0,10617.0,4882.0,3687.0,1686.0,2779.0,,Z,F,G,H,J,K,M,N,Q,X,None
2021-10-21,5.346,5.461,5.375,5.095,4.027,3.926,3.963,4.004,4.008,4.109,,0.0,0.11500000000000021,0.028999999999999915,-0.25100000000000033,-1.319,-1.42,-1.383,-1.3420000000000005,-1.338,-1.237,,167177.0,232556.0,72552.0,152248.0,113427.0,113472.0,40983.0,,29279.0,34402.0,,80530.0,50765.0,14865.0,18889.0,11508.0,9762.0,4451.0,2926.0,1092.0,1784.0,,Z,F,G,H,J,K,M,N,Q,X,None
2021-10-22,5.461,5.565,5.473,5.187,4.012,3.904,3.94,3.98,3.984,4.08,,0.0,0.10400000000000009,0.011999999999999567,-0.274,-1.4490000000000007,-1.5570000000000004,-1.5210000000000004,-1.4810000000000003,-1.4770000000000003,-1.3810000000000002,,168941.0,230946.0,72834.0,152409.0,112963.0,114018.0,40739.0,,29553.0,34507.0,,89453.0,34694.0,10491.0,11718.0,10721.0,6372.0,2739.0,2202.0,1423.0,1811.0,,Z,F,G,H,J,K,M,N,Q,X,None
2021-10-25,6.056,6.149,6.039,5.688,4.22,4.08,4.115,4.154,4.156,4.243,,0.0,0.09299999999999997,-0.017000000000000348,-0.3680000000000003,-1.8360000000000003,-1.976,-1.9409999999999998,-1.9020000000000001,-1.9000000000000004,-1.8129999999999997,,176544.0,231052.0,74358.0,154762.0,114372.0,118405.0,41306.0,,29815.0,34801.0,,163914.0,57036.0,17078.0,27194.0,23546.0,23329.0,16422.0,7976.0,3121.0,1833.0,,Z,F,G,H,J,K,M,N,Q,X,None
2021-10-26,6.003,6.093,5.98,5.623,4.209,4.082,4.114,4.153,4.154,4.243,,0.0,0.08999999999999986,-0.022999999999999687,-0.3799999999999999,-1.7940000000000005,-1.9210000000000003,-1.8890000000000002,-1.8500000000000005,-1.8490000000000002,-1.7599999999999998,,176276.0,225557.0,74953.0,153580.0,114017.0,120106.0,40182.0,,29704.0,34897.0,,188892.0,50094.0,19227.0,23407.0,24222.0,17867.0,11267.0,7119.0,3491.0,1880.0,,Z,F,G,H,J,K,M,N,Q,X,None
2021-10-27,6.198,6.277,6.151,5.755,4.256,4.119,4.148,4.182,4.184,4.275,,0.0,0.07899999999999974,-0.0470000000000006,-0.4430000000000005,-1.9420000000000002,-2.0790000000000006,-2.0500000000000007,-2.016,-2.0140000000000002,-1.923,,167178.0,218011.0,75323.0,155534.0,113413.0,125377.0,41966.0,,29751.0,34745.0,,187421.0,65606.0,27266.0,30279.0,26909.0,22008.0,15364.0,9353.0,3775.0,1673.0,,Z,F,G,H,J,K,M,N,Q,X,None
2021-10-28,5.782,5.871,5.76,5.418,4.149,4.037,4.068,4.105,4.108,,,0.0,0.08900000000000041,-0.02200000000000024,-0.3639999999999999,-1.633,-1.745,-1.7140000000000004,-1.6769999999999996,-1.6740000000000004,,,162136.0,213809.0,75941.0,154825.0,112966.0,125478.0,42090.0,,29413.0,,,165632.0,53024.0,23823.0,29005.0,19671.0,16167.0,11054.0,6578.0,3398.0,,,Z,F,G,H,J,K,M,N,Q,None,None
2021-10-29,5.426,5.529,5.433,5.145,4.047,3.955,3.989,4.031,4.035,,,0.0,0.10299999999999976,0.006999999999999673,-0.2810000000000006,-1.3790000000000004,-1.471,-1.4370000000000003,-1.3950000000000005,-1.391,,,154436.0,211169.0,76962.0,155194.0,112109.0,125111.0,41233.0,,29399.0,,,154410.0,54429.0,22694.0,29997.0,20876.0,19849.0,10674.0,7716.0,2277.0,,,Z,F,G,H,J,K,M,N,Q,None,None
2021-11-01,5.186,5.305,5.202,4.912,3.893,3.799,3.836,3.88,3.882,3.895,,0.0,0.11899999999999977,0.016000000000000014,-0.274,-1.2930000000000001,-1.387,-1.35,-1.306,-1.3039999999999998,-1.291,,148599.0,212525.0,77229.0,158145.0,113235.0,124668.0,41126.0,,29754.0,85015.0,,163258.0,55899.0,24857.0,33119.0,26254.0,20193.0,16265.0,11165.0,3696.0,12212.0,,Z,F,G,H,J,K,M,N,Q,V,None
2021-11-02,5.542,5.64,5.522,5.206,4.066,3.955,3.989,4.03,4.033,4.042,,0.0,0.09799999999999986,-0.019999999999999574,-0.3359999999999994,-1.476,-1.5869999999999997,-1.553,-1.5119999999999996,-1.5089999999999995,-1.5,,146163.0,209348.0,76099.0,160340.0,113307.0,124475.0,41153.0,,30484.0,85598.0,,153757.0,48405.0,19704.0,28282.0,25769.0,14643.0,12447.0,12722.0,4942.0,10398.0,,Z,F,G,H,J,K,M,N,Q,V,None
2021-11-03,5.67,5.78,5.655,5.309,4.104,3.969,3.994,4.029,4.034,4.047,,0.0,0.11000000000000032,-0.01499999999999968,-0.36099999999999977,-1.5659999999999998,-1.701,-1.6759999999999997,-1.641,-1.6360000000000001,-1.6230000000000002,,142203.0,213106.0,75934.0,162827.0,114684.0,125261.0,43255.0,,31426.0,86978.0,,141498.0,49757.0,23237.0,37067.0,30670.0,54477.0,46611.0,14389.0,7324.0,12854.0,,Z,F,G,H,J,K,M,N,Q,V,None
2021-11-04,5.716,5.826,5.692,5.349,4.137,4.014,4.038,4.075,4.082,4.095,,0.0,0.10999999999999943,-0.02400000000000002,-0.367,-1.5790000000000006,-1.702,-1.678,-1.641,-1.6340000000000003,-1.6210000000000004,,140034.0,214953.0,75862.0,163798.0,116121.0,126447.0,44996.0,,31122.0,86704.0,,147035.0,45279.0,21326.0,29401.0,23789.0,14099.0,9044.0,6397.0,4095.0,10230.0,,Z,F,G,H,J,K,M,N,Q,V,None
2021-11-05,5.516,5.626,5.494,5.161,4.102,3.996,4.021,4.06,4.065,4.072,,0.0,0.11000000000000032,-0.02200000000000024,-0.3550000000000004,-1.4139999999999997,-1.52,-1.495,-1.4560000000000004,-1.4509999999999996,-1.444,,131943.0,224147.0,75110.0,163148.0,117109.0,129054.0,44714.0,,31763.0,86104.0,,133344.0,57581.0,31400.0,33746.0,35379.0,18516.0,8326.0,6212.0,3364.0,9670.0,,Z,F,G,H,J,K,M,N,Q,V,None
2021-11-08,5.427,5.505,5.367,5.029,4.081,3.983,4.01,4.05,4.055,4.061,,0.0,0.07800000000000029,-0.05999999999999961,-0.3979999999999997,-1.3459999999999992,-1.4439999999999995,-1.4169999999999998,-1.3769999999999998,-1.3719999999999999,-1.3659999999999997,,117688.0,222785.0,74887.0,163126.0,117798.0,130502.0,44394.0,,31440.0,86657.0,,154221.0,72725.0,24160.0,33863.0,27766.0,18627.0,5869.0,5133.0,3242.0,7422.0,,Z,F,G,H,J,K,M,N,Q,V,None
2021-11-09,4.979,5.07,4.959,4.699,3.957,3.886,3.915,3.958,3.963,3.969,,0.0,0.09100000000000019,-0.020000000000000462,-0.28000000000000025,-1.0220000000000002,-1.093,-1.064,-1.021,-1.016,-1.0100000000000002,,116543.0,232453.0,78148.0,157774.0,116175.0,132958.0,43981.0,,31030.0,86854.0,,202741.0,87281.0,35852.0,46568.0,41758.0,31024.0,10484.0,8106.0,3673.0,11605.0,,Z,F,G,H,J,K,M,N,Q,V,None
2021-11-10,4.88,4.974,4.861,4.59,3.967,3.9,3.93,3.973,3.977,3.984,,0.0,0.0940000000000003,-0.019000000000000128,-0.29000000000000004,-0.9129999999999998,-0.98,-0.9499999999999997,-0.907,-0.903,-0.8959999999999999,,107353.0,238728.0,77499.0,155635.0,115917.0,133988.0,43798.0,,31151.0,87419.0,,170388.0,68030.0,26403.0,39707.0,30157.0,17969.0,5789.0,5431.0,3306.0,8356.0,,Z,F,G,H,J,K,M,N,Q,V,None
2021-11-11,5.149,5.245,5.116,4.802,4.104,4.024,4.051,4.093,4.096,4.1,,0.0,0.09600000000000009,-0.03300000000000036,-0.3470000000000004,-1.045,-1.125,-1.0979999999999999,-1.056,-1.053,-1.0490000000000004,,98927.0,246361.0,77910.0,155958.0,116403.0,137050.0,43798.0,,31531.0,86813.0,,135953.0,63914.0,23235.0,34677.0,31247.0,22034.0,6530.0,6080.0,3275.0,11104.0,,Z,F,G,H,J,K,M,N,Q,V,None
2021-11-12,4.791,4.88,4.775,4.529,3.986,3.929,3.96,4.005,4.009,4.014,,0.0,0.08899999999999952,-0.016000000000000014,-0.26200000000000045,-0.8050000000000002,-0.8620000000000005,-0.8310000000000004,-0.7860000000000005,-0.782,-0.7770000000000001,,90712.0,248869.0,78868.0,156502.0,116301.0,137591.0,43748.0,,31649.0,86409.0,,137099.0,65968.0,26446.0,26582.0,23133.0,11570.0,6120.0,4989.0,3508.0,8130.0,,Z,F,G,H,J,K,M,N,Q,V,None
2021-11-15,5.017,5.104,4.991,4.718,4.045,3.973,4.004,4.048,4.051,4.054,,0.0,0.08699999999999974,-0.02600000000000069,-0.2990000000000004,-0.9720000000000004,-1.0440000000000005,-1.0130000000000008,-0.9690000000000003,-0.9660000000000002,-0.9630000000000001,,82297.0,251910.0,79170.0,156086.0,116210.0,138321.0,44076.0,,31509.0,87234.0,,117666.0,49221.0,17795.0,23226.0,19136.0,12404.0,5573.0,4081.0,1964.0,4736.0,,Z,F,G,H,J,K,M,N,Q,V,None
2021-11-16,5.177,5.27,5.152,4.854,4.068,3.987,4.016,4.059,4.062,4.065,,0.0,0.09299999999999997,-0.024999999999999467,-0.3229999999999995,-1.109,-1.1899999999999995,-1.1609999999999996,-1.1179999999999994,-1.1149999999999993,-1.1119999999999992,,72824.0,255808.0,78771.0,157780.0,117273.0,139880.0,44184.0,,31738.0,87638.0,,141140.0,58877.0,18205.0,28922.0,23952.0,17568.0,6746.0,6396.0,3790.0,8293.0,,Z,F,G,H,J,K,M,N,Q,V,None
2021-11-17,4.816,4.914,4.824,4.593,3.986,3.923,3.951,3.993,3.998,4.007,,0.0,0.09799999999999986,0.008000000000000007,-0.22299999999999986,-0.8299999999999996,-0.8929999999999998,-0.8649999999999998,-0.823,-0.8179999999999996,-0.8090000000000002,,60944.0,262239.0,79758.0,158625.0,115300.0,139720.0,45040.0,,31615.0,88185.0,,145607.0,63699.0,20787.0,28139.0,26853.0,13126.0,8020.0,6199.0,4569.0,7515.0,,Z,F,G,H,J,K,M,N,Q,V,None
2021-11-18,4.995,4.904,4.671,4.019,3.953,3.982,4.023,4.028,4.036,4.287,,0.0,-0.09100000000000019,-0.32399999999999984,-0.976,-1.0420000000000003,-1.013,-0.9720000000000004,-0.9670000000000005,-0.9590000000000005,-0.7080000000000002,,263075.0,79298.0,162129.0,115688.0,139433.0,45013.0,,31856.0,88731.0,27311.0,,56063.0,17527.0,25071.0,14551.0,8121.0,3105.0,3424.0,2875.0,5142.0,1651.0,,F,G,H,J,K,M,N,Q,V,Z,None
2021-11-19,5.145,5.052,4.818,4.078,4.004,4.031,4.071,4.076,4.084,4.329,,0.0,-0.09299999999999997,-0.32699999999999996,-1.0669999999999993,-1.141,-1.1139999999999999,-1.0739999999999998,-1.069,-1.061,-0.8159999999999998,,263050.0,79322.0,166396.0,116582.0,138743.0,44894.0,,31920.0,89396.0,27242.0,,69018.0,24438.0,31618.0,19804.0,12031.0,3978.0,3766.0,3593.0,8489.0,1805.0,,F,G,H,J,K,M,N,Q,V,Z,None
